date,cpi,infl_mom,infl_yoy,status,source,comment
2020-06-01,77772.1110302605,0.005911330049261032,0.03298825831702534,FINAL,GUS_FINAL,
2020-07-01,77619.76605272816,-0.0019588638589617124,0.03096477495107619,FINAL,GUS_FINAL,
2020-08-01,77543.59356396199,-0.0009813542688910104,0.029953033268101725,FINAL,GUS_FINAL,
2020-09-01,77695.93854149432,0.0019646365422396617,0.03197651663405088,FINAL,GUS_FINAL,
2020-10-01,77848.28351902666,0.0019607843137254832,0.031980468749999824,FINAL,GUS_FINAL,
2020-11-01,77848.28351902666,0.0,0.03097365853658518,FINAL,GUS_FINAL,
2020-12-01,78000.62849655902,0.001956947162426781,0.02400000000000002,FINAL,GUS_FINAL,
2021-01-01,79014.63666701429,0.013000000000000123,0.028059464816650337,FINAL,GUS_FINAL,
2021-02-01,79404.63980949708,0.004935834155972207,0.0260157480314962,FINAL,GUS_FINAL,
2021-03-01,80184.64609446266,0.009823182711198308,0.034058939096267116,FINAL,GUS_FINAL,
2021-04-01,80808.65112243514,0.0077821011673153695,0.04313077679449373,FINAL,GUS_FINAL,
2021-05-01,81042.65300792483,0.0028957528957531675,0.04821280788177362,FINAL,GUS_FINAL,
2021-06-01,81120.65363642137,0.0009624639076031283,0.04305582761998039,FINAL,GUS_FINAL,
2021-07-01,81510.65677890417,0.004807692307692513,0.05012757605495599,FINAL,GUS_FINAL,
2021-08-01,81744.65866439385,0.002870813397129135,0.05417681728880175,FINAL,GUS_FINAL,
2021-09-01,82290.66306386977,0.006679389312977069,0.05913725490196087,FINAL,GUS_FINAL,
2021-10-01,83148.66997733191,0.010426540284360186,0.06808610567514695,FINAL,GUS_FINAL,
2021-11-01,83928.6762622975,0.009380863039399445,0.07810567514677103,FINAL,GUS_FINAL,
2021-12-01,84708.68254726309,0.009293680297397744,0.08599999999999985,FINAL,GUS_FINAL,
2022-01-01,86318.14751566108,0.018999999999999906,0.09243237907206292,FINAL,GUS_FINAL,
2022-02-01,86064.0214680193,-0.0029440628066731422,0.08386640471512763,FINAL,GUS_FINAL,
2022-03-01,88859.40799207898,0.032480314960629864,0.10818482490272374,FINAL,GUS_FINAL,
2022-04-01,90638.2903255715,0.020019065776930356,0.12164092664092663,FINAL,GUS_FINAL,
2022-05-01,92163.04661142225,0.016822429906542258,0.13721655437921054,FINAL,GUS_FINAL,
2022-06-01,93518.38553217845,0.014705882352941124,0.15283076923076933,FINAL,GUS_FINAL,
2022-07-01,93941.92894491478,0.0045289855072465635,0.15251100478468915,FINAL,GUS_FINAL,
2022-08-01,94704.30708784012,0.008115419296663484,0.15853816793893105,FINAL,GUS_FINAL,
2022-09-01,96229.06337369086,0.01610017889087656,0.16938009478672966,FINAL,GUS_FINAL,
2022-10-01,97923.23702463612,0.01760563380281699,0.17768855534709171,FINAL,GUS_FINAL,
2022-11-01,98600.90648501425,0.006920415224913601,0.17481784386617116,FINAL,GUS_FINAL,
2022-12-01,98770.32385010876,0.0017182130584192379,0.16599999999999993,FINAL,GUS_FINAL,
2023-01-01,101239.58194636148,0.02499999999999991,0.17286555446516183,FINAL,GUS_FINAL,
2023-02-01,102523.59615641288,0.012682926829268304,0.19124803149606273,FINAL,GUS_FINAL,
2023-03-01,103610.06971876409,0.010597302504817163,0.16599999999999993,FINAL,GUS_FINAL,
2023-04-01,104400.23230956496,0.007626310772163913,0.151833644859813,FINAL,GUS_FINAL,
2023-05-01,104400.23230956496,0.0,0.13277757352941166,FINAL,GUS_FINAL,
2023-06-01,104400.23230956496,0.0,0.11636050724637692,FINAL,GUS_FINAL,
2023-07-01,104202.69166186474,-0.0018921475875118832,0.10922452660054094,FINAL,GUS_FINAL,
2023-08-01,104202.69166186474,0.0,0.10029516994633281,FINAL,GUS_FINAL,
2023-09-01,103807.6103664643,-0.0037914691943128354,0.0787552816901409,FINAL,GUS_FINAL,
2023-10-01,104005.15101416451,0.0019029495718363432,0.062108996539792294,FINAL,GUS_FINAL,
2023-11-01,104795.3136049654,0.007597340930674434,0.06282302405498275,FINAL,GUS_FINAL,
2023-12-01,104894.0839288155,0.0009425070688029447,0.06199999999999983,FINAL,GUS_FINAL,
2024-01-01,105313.66026453076,0.0040000000000000036,0.04024195121951224,FINAL,GUS_FINAL,
2024-02-01,105628.3425163172,0.0029880478087649376,0.030283236994219642,FINAL,GUS_FINAL,
2024-03-01,105838.13068417484,0.0019860973187686426,0.02150428979980945,FINAL,GUS_FINAL,
2024-04-01,106991.9656073918,0.01090188305252715,0.024824976348154948,FINAL,GUS_FINAL,
2024-05-01,107096.85969132063,0.0009803921568627416,0.025829706717123813,FINAL,GUS_FINAL,
2024-06-01,107201.75377524944,0.0009794319294809117,0.026834437086092677,FINAL,GUS_FINAL,
2024-07-01,108775.16503418169,0.014677103718199636,0.043880568720379376,FINAL,GUS_FINAL,
2024-08-01,108880.05911811048,0.0009643201542910429,0.044887203791469155,FINAL,GUS_FINAL,
2024-09-01,108880.05911811048,0.0,0.048863939105613596,FINAL,GUS_FINAL,
2024-10-01,109299.63545382574,0.003853564547206201,0.05090598290598303,FINAL,GUS_FINAL,
2024-11-01,109719.211789541,0.0038387715930900956,0.04698586239396785,FINAL,GUS_FINAL,
2024-12-01,109824.10587346982,0.0009560229445506607,0.04699999999999993,FINAL,GUS_FINAL,
2025-01-01,110922.34693220451,0.010000000000000009,0.05325697211155367,FINAL,GUS_FINAL,
2025-02-01,111251.81924982491,0.002970297029702973,0.05323833167825209,FINAL,GUS_FINAL,
2025-03-01,111471.46746157185,0.001974333662388972,0.05322596630327037,FINAL,GUS_FINAL,
2025-04-01,111910.76388506574,0.003940886699507429,0.04597352941176469,FINAL,GUS_FINAL,
2025-05-01,111691.1156733188,-0.001962708537782132,0.04289813907933371,FINAL,GUS_FINAL,
2025-06-01,111800.93977919227,0.000983284169124854,0.042902152641878466,FINAL,GUS_FINAL,
2025-07-01,112240.23620268615,0.003929273084479323,0.03185535197685607,FINAL,GUS_FINAL,
2025-08-01,112240.23620268615,0.0,0.030861271676300595,FINAL,GUS_FINAL,
2025-09-01,112240.23620268615,0.0,0.030861271676300595,FINAL,GUS_FINAL,
2025-10-01,112350.06030855961,0.0009784735812132794,0.027908829174663863,FINAL,GUS_FINAL,
2025-11-01,112459.8844144331,0.0009775171065495858,0.024978967495219884,FINAL,GUS_FINAL,
2025-12-01,112459.8844144331,0.0,0.02400000000000002,FINAL,GUS_FINAL,
2026-01-01,113247.10360533412,0.006999999999999895,0.020958415841584088,FINAL,GUS_FINAL,
2026-02-01,113584.48325857741,0.002979145978152742,0.020967423494570703,FINAL,GUS_FINAL,
2026-03-01,114821.54198713618,0.0108910891089109,0.030053201970443366,FINAL,GUS_FINAL,
2026-04-01,115510.471239059,0.006,0.032,PROVISIONAL,GUS_FLASH,"Szybki szacunek GUS: kwiecień 2026, m/m +0.6%, r/r +3.2%"
