date,cpi,infl_mom,infl_yoy
1979-12-01,76.7,0.010540184453227797,0.13293943870014768
1980-01-01,77.8,0.014341590612777066,0.1390922401171304
1980-02-01,78.9,0.01413881748071999,0.14182344428364702
1980-03-01,80.1,0.015209125475285079,0.14756446991404015
1980-04-01,81.0,0.011235955056179803,0.14730878186968854
1980-05-01,81.8,0.00987654320987641,0.1440559440559439
1980-06-01,82.7,0.011002444987775029,0.14384508990318134
1980-07-01,82.7,0.0,0.13132694938440514
1980-08-01,83.3,0.007255139056831839,0.12872628726287272
1980-09-01,84.0,0.008403361344537785,0.126005361930295
1980-10-01,84.8,0.00952380952380949,0.12765957446808507
1980-11-01,85.5,0.008254716981132004,0.1264822134387351
1980-12-01,86.3,0.009356725146198785,0.1251629726205996
1981-01-01,87.0,0.008111239860950192,0.11825192802056561
1981-02-01,87.9,0.010344827586207028,0.11406844106463887
1981-03-01,88.5,0.0068259385665527805,0.10486891385767794
1981-04-01,89.1,0.006779661016949046,0.09999999999999987
1981-05-01,89.8,0.007856341189674598,0.097799511002445
1981-06-01,90.6,0.008908685968819663,0.09552599758162028
1981-07-01,91.6,0.011037527593819041,0.10761789600967342
1981-08-01,92.3,0.007641921397379958,0.1080432172869148
1981-09-01,93.2,0.009750812567713929,0.10952380952380958
1981-10-01,93.4,0.0021459227467810482,0.10141509433962281
1981-11-01,93.7,0.0032119914346895317,0.09590643274853794
1981-12-01,94.0,0.0032017075773744796,0.0892236384704519
1982-01-01,94.3,0.0031914893617019935,0.0839080459770114
1982-02-01,94.6,0.0031813361611876534,0.07622298065984068
1982-03-01,94.5,-0.0010570824524311906,0.06779661016949157
1982-04-01,94.9,0.004232804232804366,0.06509539842873191
1982-05-01,95.8,0.009483667017913477,0.06681514476614692
1982-06-01,97.0,0.012526096033403045,0.07064017660044164
1982-07-01,97.5,0.005154639175257714,0.06441048034934505
1982-08-01,97.7,0.002051282051282133,0.05850487540628402
1982-09-01,97.9,0.0020470829068577334,0.0504291845493563
1982-10-01,98.2,0.003064351378958108,0.051391862955032064
1982-11-01,98.0,-0.0020366598778004397,0.04589114194236932
1982-12-01,97.6,-0.004081632653061273,0.038297872340425476
1983-01-01,97.8,0.002049180327868827,0.03711558854718988
1983-02-01,97.9,0.0010224948875257045,0.03488372093023262
1983-03-01,97.9,0.0,0.035978835978836
1983-04-01,98.6,0.007150153217568844,0.03898840885142252
1983-05-01,99.2,0.006085192697768749,0.03549060542797511
1983-06-01,99.5,0.003024193548387011,0.025773195876288568
1983-07-01,99.9,0.004020100502512669,0.024615384615384706
